sequence_id,step,stage_label,stage_name,requests_per_ip_10s,requests_per_ip_60s,endpoint_entropy,latency_spike,error_rate,request_variance
107,48,4,SUSTAINED,84.285593,306.267203,1.012660,0.899819,0.334399,54.040826
108,0,0,NORMAL,2.901377,7.756812,3.733813,0.137050,0.006630,1.003348
108,1,0,NORMAL,1.295898,4.710225,3.993549,0.110558,0.024826,0.507999
108,2,0,NORMAL,2.508618,7.407395,3.489154,0.218850,0.028691,0.778029
108,3,2,ESCALATION,16.922869,51.795613,2.392476,0.432117,0.018116,10.371270
108,4,1,RECON,6.805472,17.784870,4.302447,0.295763,0.077721,2.967554
108,5,0,NORMAL,1.100996,10.771667,3.012713,0.022257,0.024983,0.865547
108,6,0,NORMAL,2.404518,6.752979,3.860997,0.154751,0.017371,0.191719
108,7,1,RECON,6.851377,12.317168,4.497619,0.377741,0.039974,1.867031
108,8,1,RECON,3.383612,13.451442,4.012487,0.427791,0.082215,1.920974
108,9,2,ESCALATION,20.320573,24.960566,2.948567,0.493413,0.151753,12.185056
108,10,2,ESCALATION,15.838390,41.440935,2.624004,0.592608,0.086604,8.581776
108,11,1,RECON,8.030323,19.443401,4.294212,0.189271,0.081716,2.396561
108,12,1,RECON,5.170098,19.803267,4.817432,0.389555,0.082216,2.194151
108,13,3,SURGE,70.577233,197.594745,0.833051,0.908556,0.327924,33.797895
108,14,3,SURGE,61.652189,237.685064,1.344875,0.813062,0.278500,34.052904
108,15,3,SURGE,78.403719,237.081226,2.253355,0.987401,0.284018,42.956285
108,16,3,SURGE,65.121066,177.870701,1.072308,0.866777,0.314575,30.140747
108,17,4,SUSTAINED,84.730473,287.547639,1.345649,0.999493,0.318461,51.206527
108,18,3,SURGE,67.421227,201.073114,1.491367,0.937399,0.234401,26.950362
108,19,3,SURGE,66.907430,107.957361,1.704270,1.075648,0.193618,39.413670
108,20,4,SUSTAINED,93.283295,333.628411,0.936475,0.967106,0.392107,51.251753
108,21,4,SUSTAINED,84.108058,281.698364,1.728961,0.926367,0.244439,51.850108
109,0,2,ESCALATION,16.510997,58.438257,2.074640,0.415445,0.113959,10.107236
109,1,2,ESCALATION,15.758862,45.740956,3.236710,0.577912,0.085061,9.435332
109,2,2,ESCALATION,17.286810,57.069418,4.222628,0.449561,0.094349,6.058305
109,3,2,ESCALATION,12.717698,59.976510,3.242477,0.544352,0.088169,6.519875
109,4,2,ESCALATION,12.215562,30.573079,3.614715,0.775573,0.022565,8.867791
109,5,2,ESCALATION,16.044044,41.108835,3.413508,0.561572,0.141365,5.787464
109,6,2,ESCALATION,17.174528,35.555844,3.432760,0.181007,0.081258,6.152234
109,7,2,ESCALATION,16.305495,55.943536,3.183843,0.613248,0.093139,14.326113
109,8,3,SURGE,56.880118,194.525052,1.366781,0.936330,0.201403,33.683700
109,9,3,SURGE,56.013399,242.590367,1.439160,0.890384,0.263908,31.982101
109,10,3,SURGE,68.903295,212.262527,1.891266,1.026413,0.283129,34.293064
109,11,3,SURGE,79.314889,212.566741,1.572383,0.814004,0.245427,45.730989
109,12,0,NORMAL,1.480622,7.137842,4.095913,0.133389,0.025340,0.632265
109,13,0,NORMAL,2.272349,11.204022,3.369539,0.148871,0.025452,0.748302
109,14,0,NORMAL,2.886586,3.605955,3.516573,0.135651,0.022963,0.828687
109,15,0,NORMAL,1.452545,3.082775,3.363517,0.125844,0.027610,0.080244
109,16,0,NORMAL,1.025579,7.636556,3.215592,0.120862,0.020941,0.703391
109,17,0,NORMAL,2.397852,6.269961,3.730535,0.197257,0.026563,0.783708
109,18,0,NORMAL,2.386879,7.195947,3.159938,0.098884,0.021086,0.312682
109,19,0,NORMAL,1.826513,10.107317,3.613787,0.118796,0.029794,0.666487
109,20,0,NORMAL,0.000000,9.541184,3.044038,0.095688,0.023710,0.899909
109,21,0,NORMAL,1.078782,4.052411,3.662859,0.112121,0.007981,0.495019
109,22,2,ESCALATION,8.849241,35.081219,2.413504,0.468161,0.127759,7.020558
109,23,3,SURGE,82.461778,161.747589,1.238803,0.967809,0.299402,43.318407
109,24,3,SURGE,63.174559,120.955853,1.538798,0.842902,0.319191,47.716993
109,25,3,SURGE,73.503181,237.574711,1.370215,0.892156,0.319609,24.227905
109,26,3,SURGE,70.934096,196.451479,1.759164,0.910315,0.210798,33.527760
109,27,2,ESCALATION,11.821466,27.131286,2.873439,0.423038,0.052036,8.215242
109,28,3,SURGE,60.201501,157.350366,1.692721,1.003516,0.360652,51.534752
109,29,3,SURGE,68.580827,210.260957,1.039160,0.928380,0.345934,49.566914
109,30,4,SUSTAINED,80.109738,314.750233,0.681029,0.865228,0.306185,56.006050
109,31,4,SUSTAINED,83.103788,332.608881,1.134509,0.952991,0.322856,57.634176
109,32,4,SUSTAINED,72.759030,288.124397,0.941752,1.023348,0.325379,48.341648
109,33,0,NORMAL,3.130392,6.061282,3.925792,0.169159,0.032161,0.554121
110,0,0,NORMAL,2.240850,11.440382,3.318996,0.124971,0.025435,0.221350
110,1,0,NORMAL,1.795497,11.315998,2.584286,0.081858,0.033099,0.130361
110,2,0,NORMAL,0.872207,5.250375,3.426389,0.193673,0.013600,0.000000
110,3,0,NORMAL,2.931948,3.935779,4.093982,0.103490,0.019677,0.589191
110,4,1,RECON,5.275744,12.034635,5.279113,0.197270,0.058778,1.172200
110,5,2,ESCALATION,13.130840,94.720220,2.791332,0.376771,0.082218,3.485982
110,6,2,ESCALATION,18.451944,47.558211,3.910652,0.550406,0.136136,5.270169
110,7,3,SURGE,62.039026,170.987727,1.660003,0.961543,0.277142,38.791334
110,8,4,SUSTAINED,77.939060,289.535376,1.632462,0.894652,0.231881,49.793102
110,9,4,SUSTAINED,90.268728,280.184445,1.744451,0.951360,0.295379,49.900371
110,10,3,SURGE,58.497111,146.720479,2.483067,0.939367,0.289942,53.452482
110,11,3,SURGE,69.748894,202.173003,1.793493,0.896584,0.248989,40.957734
110,12,3,SURGE,65.043778,220.073807,1.827567,0.963961,0.350002,48.421038
110,13,3,SURGE,64.530715,256.507925,1.120011,1.101424,0.211268,47.202203
110,14,3,SURGE,59.490676,147.883485,1.863000,0.771164,0.177861,49.277624
110,15,2,ESCALATION,11.663771,65.046638,3.277916,0.486272,0.153433,7.509133
110,16,2,ESCALATION,8.731151,31.834556,3.501427,0.582681,0.094302,13.723536
110,17,2,ESCALATION,17.195840,28.165173,2.733041,0.375113,0.103581,5.191109
110,18,2,ESCALATION,3.686934,52.508860,1.420742,0.451964,0.127776,5.833713
110,19,2,ESCALATION,14.660765,37.570917,2.911395,0.345076,0.095820,6.960738
110,20,3,SURGE,76.351516,207.992435,1.701778,0.837521,0.261163,37.801572
110,21,4,SUSTAINED,85.191565,284.992985,1.080586,0.925679,0.279771,56.039411
110,22,4,SUSTAINED,91.983651,380.374881,1.029617,0.964700,0.341520,53.405506
110,23,4,SUSTAINED,93.905386,320.584719,1.295607,1.022526,0.330809,54.712390
110,24,4,SUSTAINED,76.053346,336.144696,1.404626,0.940667,0.370663,54.056672
110,25,3,SURGE,62.200390,277.318121,1.801218,0.904616,0.241060,39.877020
110,26,1,RECON,2.266594,19.543677,3.773185,0.246382,0.048223,2.041779
110,27,2,ESCALATION,23.691477,59.935692,4.064689,0.434151,0.131349,6.849762
110,28,2,ESCALATION,25.727713,38.477776,1.460960,0.393808,0.019667,5.146026
110,29,2,ESCALATION,15.176409,19.256051,3.517571,0.218635,0.094890,7.027536
110,30,2,ESCALATION,16.757716,67.803094,2.583128,0.430288,0.116512,11.087606
110,31,2,ESCALATION,16.609071,53.489938,2.778227,0.561490,0.181397,7.272280
110,32,1,RECON,4.117888,19.946864,2.502604,0.286494,0.067613,1.579015
110,33,1,RECON,9.218671,19.657999,2.408619,0.159012,0.044980,1.356939
110,34,1,RECON,4.410848,23.830358,3.326935,0.279250,0.054345,2.272908
110,35,2,ESCALATION,2.943633,51.249381,2.709547,0.629616,0.128919,8.722534
110,36,0,NORMAL,3.352383,11.450888,3.637666,0.207271,0.013718,0.144367
110,37,1,RECON,4.252380,5.673293,3.678095,0.334359,0.048839,1.378831
110,38,0,NORMAL,2.123072,10.145223,3.179250,0.143693,0.009094,0.348987
110,39,0,NORMAL,0.976122,6.023698,2.873444,0.058637,0.021384,0.711963
110,40,0,NORMAL,1.675310,4.271678,3.136435,0.022698,0.027366,0.741822
110,41,0,NORMAL,2.441451,10.628698,3.550604,0.169681,0.009762,0.395399
111,0,2,ESCALATION,7.829293,71.719619,3.137065,0.762544,0.098377,6.349042
111,1,2,ESCALATION,20.152825,39.283687,1.601442,0.226060,0.110455,12.620568
111,2,3,SURGE,57.276337,186.062018,2.268213,1.125870,0.271223,47.184003
111,3,3,SURGE,47.196784,227.940921,1.092157,0.882846,0.306987,40.647467
111,4,4,SUSTAINED,90.394108,247.291989,0.546691,1.008105,0.348096,56.539568
111,5,4,SUSTAINED,87.144382,326.232267,1.108745,0.997793,0.286141,56.461307
111,6,3,SURGE,51.405609,170.280509,2.393644,0.810811,0.268498,44.638393
111,7,3,SURGE,66.714899,213.159331,1.151899,0.953682,0.222765,53.925353
111,8,1,RECON,3.599693,19.711448,3.460116,0.325778,0.045486,1.338503
111,9,2,ESCALATION,27.174671,51.370884,2.540957,0.409262,0.118847,6.084512
111,10,3,SURGE,59.675856,198.401236,1.333186,0.810871,0.230451,36.242901
112,0,2,ESCALATION,21.658826,79.128792,2.459385,0.751203,0.109091,10.959090
112,1,3,SURGE,56.567328,228.779905,1.693972,0.723181,0.243794,46.979233
112,2,1,RECON,5.938942,14.242881,4.404968,0.290366,0.045931,1.456595
112,3,1,RECON,5.690937,19.222739,5.840628,0.347380,0.074010,2.218346
112,4,2,ESCALATION,9.704313,53.620852,1.201906,0.540870,0.112616,7.347297
112,5,0,NORMAL,0.748830,12.156811,3.331375,0.051395,0.025447,0.533227
112,6,0,NORMAL,1.535967,7.983084,4.172908,0.123477,0.019656,0.755730
112,7,0,NORMAL,2.401552,8.453383,3.794890,0.077793,0.008607,0.772054
112,8,0,NORMAL,0.908119,8.537875,3.275565,0.144169,0.022466,1.498242
112,9,0,NORMAL,3.537292,12.903892,3.766799,0.101854,0.020948,0.503061
112,10,0,NORMAL,1.127364,7.517048,3.358907,0.013690,0.028589,0.818876
112,11,0,NORMAL,3.030132,3.249027,3.511977,0.093687,0.020877,0.524764
112,12,0,NORMAL,1.612227,7.673882,4.181611,0.071064,0.042553,0.309451
112,13,1,RECON,6.142413,16.541220,5.305891,0.354521,0.045902,3.097012
112,14,1,RECON,3.869033,20.812852,4.841173,0.332262,0.047456,1.798845
112,15,0,NORMAL,2.240395,5.383284,3.035049,0.175673,0.012812,0.581819
112,16,0,NORMAL,2.542107,5.727073,2.992153,0.193494,0.009588,0.334019
112,17,1,RECON,4.562243,20.869026,3.025782,0.278960,0.063554,2.544858
112,18,2,ESCALATION,9.891450,53.205697,2.012522,0.692641,0.106296,5.909565
112,19,2,ESCALATION,11.834717,26.571034,3.096867,0.379573,0.115987,9.612637
112,20,3,SURGE,62.518476,245.009375,2.054444,0.925822,0.265926,35.540210
112,21,3,SURGE,72.820745,224.229748,1.774732,0.840929,0.331196,38.171089
112,22,3,SURGE,54.263259,262.847665,1.055581,0.824888,0.394925,47.528302
112,23,3,SURGE,49.185526,133.092112,1.538846,0.972802,0.325940,24.848131
112,24,3,SURGE,58.804494,311.506802,1.854361,0.937280,0.188754,23.040118
112,25,3,SURGE,59.006305,189.287699,1.347827,0.825165,0.201118,51.116062
112,26,4,SUSTAINED,77.790816,298.827657,1.411884,0.907408,0.339123,51.522002
112,27,4,SUSTAINED,93.144789,270.923169,1.416271,1.000231,0.312396,54.294815
112,28,4,SUSTAINED,79.889237,306.122325,1.099042,0.957554,0.338565,53.348168
112,29,4,SUSTAINED,84.108561,267.649967,1.422563,0.949934,0.337724,49.309937
112,30,4,SUSTAINED,77.279712,255.531534,1.533426,0.868729,0.343893,57.546391
112,31,3,SURGE,63.451161,212.709332,1.339829,0.929815,0.286559,32.442538
112,32,2,ESCALATION,1.868375,21.056002,3.138716,0.437326,0.065862,7.840924
112,33,2,ESCALATION,10.056961,25.414265,1.619106,0.610819,0.083100,10.908648
112,34,3,SURGE,63.549700,194.983822,1.517779,0.909304,0.227715,30.163028
112,35,3,SURGE,75.935468,266.368616,1.278692,0.826683,0.222286,38.593301
112,36,2,ESCALATION,10.010358,27.803962,2.829965,0.000000,0.095974,5.165757
112,37,2,ESCALATION,20.238174,66.068686,2.592132,0.329728,0.067416,8.862832
112,38,3,SURGE,73.935495,186.774799,1.700069,0.721857,0.203701,24.754567
112,39,2,ESCALATION,14.198976,58.569574,2.838048,0.570271,0.086502,7.389363
112,40,3,SURGE,64.056317,217.284737,2.624575,1.068160,0.161062,38.855156
113,0,0,NORMAL,1.684252,9.392867,2.331469,0.024320,0.040923,0.515073
113,1,0,NORMAL,2.242871,4.840823,3.358313,0.027369,0.012113,0.375099
113,2,1,RECON,5.928092,21.192620,4.179380,0.382285,0.032530,1.413835
113,3,1,RECON,4.441705,17.930771,4.068692,0.425345,0.076111,1.499067
113,4,2,ESCALATION,11.442515,36.545598,3.299049,0.638075,0.058757,5.736486
113,5,3,SURGE,61.343785,198.203343,1.815649,0.949713,0.280510,27.663984
113,6,3,SURGE,69.488973,178.456955,0.848974,0.980799,0.221137,48.501096
113,7,3,SURGE,57.227806,254.527636,0.978938,1.043422,0.218032,41.298959
113,8,3,SURGE,55.728802,169.515492,1.352071,0.798544,0.348098,36.150952
113,9,3,SURGE,70.271730,214.517190,1.445728,0.919378,0.278608,40.803748
113,10,4,SUSTAINED,65.453509,345.269647,0.409586,0.959784,0.290601,55.964807
113,11,4,SUSTAINED,82.805420,306.180493,2.028304,0.956499,0.353929,46.007886
113,12,4,SUSTAINED,81.810186,308.092161,1.285071,1.035317,0.310204,50.295268
113,13,4,SUSTAINED,86.537020,313.423664,0.740858,0.975732,0.256706,57.629548
113,14,4,SUSTAINED,77.748146,283.655746,1.655674,0.970092,0.350445,72.371275
113,15,4,SUSTAINED,92.015921,279.016330,1.576463,0.909625,0.299263,58.221266
114,0,1,RECON,6.222900,16.161417,3.082121,0.292902,0.047621,2.141532
114,1,1,RECON,5.931303,14.159135,3.871337,0.392779,0.039136,1.683926
114,2,1,RECON,4.942639,19.726352,2.619605,0.192975,0.021565,2.630682
114,3,1,RECON,4.842631,21.589311,4.350257,0.256004,0.056929,2.829579
114,4,0,NORMAL,0.000000,11.443198,3.700132,0.098346,0.000196,0.410507
114,5,0,NORMAL,0.783721,7.590652,3.232017,0.076495,0.027396,0.576672
114,6,0,NORMAL,1.377619,6.635424,3.376278,0.129203,0.009574,0.937532
114,7,0,NORMAL,0.000000,8.256048,4.020368,0.119435,0.015877,0.481672
114,8,0,NORMAL,2.769588,3.754715,3.197491,0.181929,0.020329,0.958371
114,9,0,NORMAL,1.507965,4.408157,3.367235,0.154950,0.032389,1.181593
114,10,0,NORMAL,2.488057,5.864691,2.246508,0.098017,0.008462,0.693007
114,11,0,NORMAL,1.260667,8.803038,3.686181,0.097628,0.038673,0.970839
114,12,0,NORMAL,3.609410,13.286604,3.438049,0.102270,0.019493,0.306500
114,13,0,NORMAL,3.319323,9.312128,3.222905,0.053700,0.012419,0.450843
114,14,1,RECON,3.279838,22.508513,4.357565,0.314284,0.070516,2.674687
114,15,1,RECON,2.831973,16.852418,4.484778,0.436458,0.051301,3.362957
114,16,2,ESCALATION,12.312107,45.414762,2.309663,0.673911,0.000000,6.489293
114,17,2,ESCALATION,13.438408,66.093297,4.118610,0.512058,0.146757,15.257413
114,18,2,ESCALATION,14.759684,63.536980,3.510530,0.494178,0.080646,13.152186
114,19,2,ESCALATION,20.968644,53.943009,3.896179,0.372643,0.065961,10.563459
114,20,4,SUSTAINED,80.933028,346.452277,0.664550,0.970107,0.348470,54.844554
114,21,4,SUSTAINED,77.899136,274.844406,1.220747,0.936165,0.279470,57.796884
114,22,3,SURGE,63.278209,253.746623,2.131530,0.841336,0.263743,36.600419
114,23,3,SURGE,63.557609,157.914015,1.693721,0.744412,0.258550,27.434136
114,24,2,ESCALATION,13.033100,42.653103,3.475903,0.451764,0.104434,7.404151
114,25,1,RECON,7.085890,22.178177,3.826665,0.420905,0.031673,1.406014
114,26,1,RECON,7.093601,12.149243,4.913187,0.294525,0.041325,2.878245
114,27,0,NORMAL,4.285676,7.470075,3.574921,0.177145,0.021759,0.856661
114,28,2,ESCALATION,12.787015,55.951007,3.448852,0.615454,0.127041,11.183174
114,29,3,SURGE,38.568160,257.688130,1.164934,0.931363,0.259050,40.378621
114,30,3,SURGE,40.613067,159.904844,1.830495,0.755338,0.205986,43.344373
114,31,4,SUSTAINED,75.655614,302.454645,1.284793,0.897639,0.305638,57.393129
114,32,4,SUSTAINED,81.718744,278.502503,1.237175,0.986154,0.292950,60.480492
114,33,4,SUSTAINED,87.262641,312.093298,1.530230,0.969255,0.233310,50.247576
114,34,4,SUSTAINED,79.302216,310.732163,0.957914,1.050435,0.295902,54.953873
114,35,4,SUSTAINED,71.972986,296.210905,1.208265,0.945655,0.366206,54.242144
114,36,4,SUSTAINED,86.522364,294.868025,1.361802,0.886048,0.249154,55.732351
114,37,0,NORMAL,1.190975,8.365555,3.604550,0.064505,0.014812,0.564985
114,38,2,ESCALATION,11.979836,58.009027,2.785698,0.428420,0.063877,4.960366
114,39,2,ESCALATION,25.129063,58.486800,2.000281,0.606082,0.069645,7.985428
114,40,3,SURGE,80.227548,154.635684,1.625445,0.831468,0.286941,42.347631
114,41,3,SURGE,67.181178,172.258645,2.666481,0.955543,0.222467,41.644323
114,42,4,SUSTAINED,84.742356,314.880843,1.489945,0.993409,0.266097,67.648325
114,43,4,SUSTAINED,86.407719,301.160902,1.216766,0.933812,0.292225,41.879294
114,44,3,SURGE,71.774536,132.932528,1.855995,0.899229,0.240048,43.942732
114,45,4,SUSTAINED,79.910007,302.384435,1.224135,0.881626,0.317877,61.358890
114,46,0,NORMAL,1.770812,16.067122,3.037713,0.138673,0.022433,1.103694
114,47,0,NORMAL,2.601155,9.517151,2.970839,0.056556,0.017243,0.787215
114,48,0,NORMAL,1.793265,12.116599,2.508785,0.035209,0.000000,0.862493
115,0,0,NORMAL,1.890742,11.069551,3.436624,0.120496,0.022635,0.601312
115,1,2,ESCALATION,6.877877,48.974250,2.918792,0.507243,0.084085,6.395851
115,2,3,SURGE,59.292789,297.517861,1.711310,0.871034,0.277634,40.871463
115,3,3,SURGE,48.322777,127.952561,1.644392,0.983570,0.264295,45.379801
115,4,3,SURGE,45.195998,211.249588,2.026712,0.917177,0.184502,37.329143
115,5,3,SURGE,77.956303,121.746157,1.644493,0.806779,0.275386,44.702650
115,6,4,SUSTAINED,85.052794,334.196871,1.150628,0.883142,0.357023,59.972169
115,7,4,SUSTAINED,74.472267,329.563076,1.812728,0.943934,0.303780,48.608856
115,8,4,SUSTAINED,71.403445,303.924676,1.097766,0.968640,0.264324,53.994661
115,9,3,SURGE,61.875716,134.707028,1.560631,0.872127,0.259048,26.781867
115,10,3,SURGE,57.012571,208.684509,0.751970,0.775727,0.230492,51.004001
115,11,4,SUSTAINED,81.039000,272.270755,0.868121,0.963833,0.328028,56.253845
115,12,4,SUSTAINED,74.540306,305.381098,0.692048,0.960552,0.358775,48.750947
115,13,0,NORMAL,3.441040,5.930862,3.733470,0.178982,0.022305,0.736014
116,0,0,NORMAL,0.673788,5.107014,3.802001,0.084864,0.031119,0.593218
116,1,0,NORMAL,1.829551,8.878046,3.901466,0.126693,0.015770,0.871831
116,2,1,RECON,5.770468,18.458486,4.600040,0.116832,0.054826,3.312146
116,3,1,RECON,5.166955,15.020578,4.594182,0.280493,0.076186,1.309104
116,4,1,RECON,3.798244,27.172895,4.048187,0.245192,0.008188,1.270902
116,5,1,RECON,6.047751,14.743984,3.723475,0.485987,0.103928,2.919818
116,6,1,RECON,8.542851,29.072858,3.958458,0.212173,0.086670,1.228565
116,7,1,RECON,2.988731,17.343018,2.612499,0.156689,0.037553,1.043260
116,8,2,ESCALATION,15.033241,58.655329,3.080518,0.468984,0.139525,9.356444
116,9,3,SURGE,43.160901,220.826336,0.995479,0.938028,0.253944,29.117047
116,10,3,SURGE,61.913194,207.797900,1.558799,0.834761,0.279580,34.498754
116,11,2,ESCALATION,18.373169,64.046459,3.163719,0.468921,0.022421,12.445071
116,12,3,SURGE,65.860614,284.409474,1.559787,0.929123,0.268966,41.585339
116,13,4,SUSTAINED,73.254681,270.938201,1.101750,1.037042,0.276925,57.581790
116,14,3,SURGE,67.789836,240.722954,2.067195,0.930823,0.227148,41.177751
116,15,4,SUSTAINED,100.172416,284.020300,1.344942,0.874957,0.305313,53.277377
116,16,3,SURGE,67.017530,256.679939,2.035028,0.893370,0.202781,33.383149
116,17,1,RECON,5.315572,19.289633,3.771912,0.443724,0.020546,1.527628
116,18,2,ESCALATION,13.955134,68.698496,2.627348,0.515222,0.126570,6.994051
116,19,2,ESCALATION,16.253779,33.037860,2.521411,0.553188,0.151288,11.843781
117,0,1,RECON,4.173371,17.680238,4.108988,0.259212,0.057659,2.343591
117,1,3,SURGE,70.881700,126.527856,1.411007,1.014932,0.280370,37.144209
117,2,3,SURGE,55.599265,119.921961,1.681096,0.722149,0.208428,44.982002
117,3,3,SURGE,65.806095,153.676027,1.843392,0.730905,0.315932,36.197150
117,4,3,SURGE,51.594877,276.990611,1.116936,0.720605,0.252155,49.871912
117,5,4,SUSTAINED,89.303770,324.315606,0.953920,0.988321,0.303713,50.741612
117,6,4,SUSTAINED,79.549394,342.479775,1.045537,0.921919,0.272054,66.381091
117,7,2,ESCALATION,21.484191,34.529187,3.103974,0.539376,0.149335,11.265136
117,8,2,ESCALATION,12.314620,74.374425,2.417832,0.159841,0.025657,3.154816
117,9,3,SURGE,82.144676,118.401573,1.186978,0.908903,0.327275,33.696500
117,10,3,SURGE,57.499108,304.286465,1.557816,0.935569,0.254213,36.682507
118,0,1,RECON,4.699611,22.077819,3.735378,0.318649,0.025586,2.850131
118,1,2,ESCALATION,15.098642,52.530947,1.963855,0.297666,0.095120,9.541204
118,2,2,ESCALATION,13.185336,61.180675,3.652475,0.486700,0.112387,7.376438
118,3,2,ESCALATION,15.847822,75.548964,3.349166,0.623778,0.081850,5.305475
118,4,2,ESCALATION,21.218727,75.851066,1.328418,0.866958,0.116679,10.726791
118,5,2,ESCALATION,13.815471,62.342719,2.095151,0.066753,0.113420,7.850652
118,6,3,SURGE,58.400815,196.531248,1.779071,1.003352,0.214563,47.555990
118,7,3,SURGE,60.165216,226.830790,1.838055,0.931831,0.195972,25.037962
118,8,3,SURGE,69.712849,217.987898,1.596813,0.899297,0.265455,32.047271
118,9,3,SURGE,68.463065,185.789380,1.674803,0.728345,0.259002,38.934998
118,10,4,SUSTAINED,78.410858,326.059935,1.082648,0.835695,0.290979,56.180544
118,11,0,NORMAL,2.165951,6.480637,3.338136,0.043683,0.000034,0.468062
118,12,0,NORMAL,3.079836,1.454049,3.645509,0.206074,0.018172,0.499176
118,13,0,NORMAL,2.504519,6.774478,2.995852,0.132636,0.000919,0.749668
118,14,0,NORMAL,2.003085,6.423176,4.215441,0.112451,0.016783,0.395029
118,15,0,NORMAL,4.396940,4.048735,4.041441,0.128405,0.035398,0.688720
118,16,1,RECON,7.040055,19.148844,4.803965,0.442822,0.051850,1.660492
118,17,1,RECON,5.901081,13.609158,3.920156,0.203243,0.060167,1.398275
118,18,1,RECON,2.778449,15.144558,3.815759,0.325145,0.046768,2.296249
118,19,1,RECON,6.480999,8.460877,3.298221,0.355489,0.054228,2.781546
118,20,0,NORMAL,1.524845,7.110860,3.583282,0.101794,0.024691,0.465604
118,21,0,NORMAL,3.691209,4.646310,3.522556,0.139900,0.025853,0.377647
119,0,0,NORMAL,1.980858,3.619089,3.753989,0.044202,0.021630,0.595759
119,1,0,NORMAL,1.368047,7.368895,4.090536,0.078770,0.020214,0.332963
119,2,1,RECON,5.155662,14.180130,4.205700,0.275897,0.077852,1.964250
119,3,1,RECON,5.997266,26.930437,5.157545,0.189707,0.044625,1.975453
119,4,2,ESCALATION,16.904809,44.838485,2.250626,0.642770,0.055057,5.593650
119,5,1,RECON,6.224425,18.532357,4.906803,0.221481,0.024940,1.644879
119,6,2,ESCALATION,16.045482,24.764126,3.087239,0.365864,0.074103,11.521129
119,7,2,ESCALATION,16.612510,54.780929,2.308729,0.432949,0.148842,13.888771
119,8,2,ESCALATION,24.429358,39.630021,1.851950,0.492107,0.132194,2.435750
119,9,2,ESCALATION,10.923025,55.348453,2.936572,0.383726,0.107192,4.565584
119,10,2,ESCALATION,8.676054,47.746433,2.319706,0.603556,0.098953,7.319772
119,11,2,ESCALATION,16.916441,44.477689,2.449759,0.322824,0.097365,8.922841
119,12,2,ESCALATION,8.180082,42.258458,2.141092,0.506489,0.107286,7.633078
119,13,3,SURGE,54.150877,198.163806,1.098675,0.928462,0.253795,30.411720
119,14,3,SURGE,59.621781,211.240476,1.627247,0.827881,0.288182,44.184445
119,15,3,SURGE,48.573030,174.073934,0.911341,0.920801,0.309178,51.372368
119,16,2,ESCALATION,18.934021,51.267513,1.362436,0.450140,0.082253,11.632454
119,17,2,ESCALATION,17.815322,48.393675,1.932515,0.417172,0.161265,7.479888
119,18,3,SURGE,68.510543,182.069446,0.986631,0.784818,0.322583,41.213899
119,19,4,SUSTAINED,81.652847,325.018816,0.663945,0.908694,0.303252,70.122514
119,20,4,SUSTAINED,76.140882,300.849429,1.475913,1.021093,0.290094,53.688298
119,21,4,SUSTAINED,85.321269,330.779160,0.618395,0.930160,0.251462,55.905442
119,22,3,SURGE,46.798589,244.940771,1.433762,0.894009,0.271584,47.766552
119,23,3,SURGE,56.036854,184.317339,1.932604,0.893186,0.235445,43.127171
119,24,4,SUSTAINED,80.594265,291.916583,1.782900,1.016490,0.347393,51.995879
119,25,4,SUSTAINED,65.326764,328.947507,1.223099,0.859956,0.348074,52.975894
119,26,4,SUSTAINED,67.896246,314.765953,1.350531,0.947601,0.283270,70.758806
119,27,4,SUSTAINED,74.228504,321.247702,0.895668,0.895590,0.345261,58.631150
119,28,4,SUSTAINED,81.454599,279.235398,1.124199,0.946046,0.333849,57.555144
119,29,4,SUSTAINED,86.316338,249.644819,1.103873,0.892898,0.265716,66.559518
119,30,2,ESCALATION,10.904030,57.656027,2.517998,0.523334,0.157182,9.963884
119,31,3,SURGE,58.662805,221.224240,1.753996,0.902075,0.268030,42.892660
119,32,4,SUSTAINED,75.158099,322.277868,1.287539,0.845951,0.266967,52.115970
119,33,4,SUSTAINED,89.631559,396.069777,0.462354,0.965220,0.302783,53.917061
119,34,4,SUSTAINED,81.198310,289.156981,1.208773,0.977828,0.318459,56.131794
119,35,0,NORMAL,4.819143,9.078540,3.881232,0.074610,0.021896,0.554482
119,36,0,NORMAL,1.283339,5.794570,3.199772,0.046508,0.020439,0.919208
119,37,0,NORMAL,0.818730,4.907288,3.311474,0.029220,0.023045,0.905930
119,38,0,NORMAL,2.076134,6.713118,3.185186,0.109479,0.013367,0.257480
120,0,2,ESCALATION,18.536544,72.379900,2.395291,0.627621,0.055895,10.127776
120,1,4,SUSTAINED,83.987052,349.854349,1.020380,0.943288,0.263373,55.208739
120,2,0,NORMAL,2.026035,6.577583,3.254642,0.117259,0.018407,0.154459
120,3,0,NORMAL,1.404512,3.853194,3.082215,0.078835,0.018539,0.300198
120,4,0,NORMAL,0.738897,11.627637,3.418716,0.067124,0.025876,0.364137
120,5,3,SURGE,77.898099,112.221598,1.402050,0.919007,0.320401,36.812553
120,6,4,SUSTAINED,86.072952,228.981216,0.763895,0.961847,0.254245,58.286999
120,7,4,SUSTAINED,70.431789,271.062319,1.455574,0.848852,0.341811,61.447221
120,8,4,SUSTAINED,68.764459,316.675926,1.054092,0.874244,0.376366,49.693520
